property_type	place_name	country_name	state_name	lat	lon	price	currency	surface_total_in_m2
apartment	Puerto Madero	Argentina	Capital Federal	-34.6177194	-58.3620561	430000.0	USD	80.0
apartment	Saavedra	Argentina	Capital Federal	-34.554241999999995	-58.49154889999999	249000.0	USD	116.0
apartment	Belgrano	Argentina	Capital Federal	-34.5620844	-58.4566864	180000.0	USD	73.0
apartment	Saavedra	Argentina	Capital Federal	-34.554241999999995	-58.49154889999999	103000.0	USD	37.0
apartment	Belgrano	Argentina	Capital Federal	-34.5612438	-58.46029029999999	330000.0	USD	75.0
store	Villa Crespo	Argentina	Capital Federal	-34.6022324	-58.4403713	149000.0	USD	60.0
apartment	Belgrano	Argentina	Capital Federal	-34.5620844	-58.4566864	119000.0	USD	55.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.592845399999995	-58.3800675	500000.0	USD	173.0
apartment	San Cristobal	Argentina	Capital Federal	-34.6185063475	-58.3982701866	181000.0	USD	85.0
apartment	Colegiales	Argentina	Capital Federal	-34.578309999999995	-58.44143979999999	140000.0	USD	58.0
apartment	Colegiales	Argentina	Capital Federal	-34.574388299999995	-58.44872779999999	145000.0	USD	58.0
apartment	Colegiales	Argentina	Capital Federal	-34.578309999999995	-58.44143979999999	150000.0	USD	58.0
apartment	Colegiales	Argentina	Capital Federal	-34.578309999999995	-58.44143979999999	190000.0	USD	67.0
house	Mataderos	Argentina	Capital Federal	-34.6528364	-58.49725720000001	180000.0	USD	90.0
apartment	Caballito	Argentina	Capital Federal	-34.618813	-58.4391927	430000.0	USD	156.0
apartment	Colegiales	Argentina	Capital Federal	-34.581469	-58.4484476	200000.0	USD	53.0
apartment	Almagro	Argentina	Capital Federal	-34.6039264	-58.41657560000001	158000.0	USD	41.0
apartment	Caballito	Argentina	Capital Federal	-34.621814953699996	-58.454235133900006	70000.0	USD	30.0
apartment	Almagro	Argentina	Capital Federal	-34.6039264	-58.41657560000001	187000.0	USD	55.0
apartment	Belgrano	Argentina	Capital Federal	-34.5650578	-58.4407198	300000.0	USD	90.0
apartment	Puerto Madero	Argentina	Capital Federal	-34.61201920000001	-58.3615149	730000.0	USD	131.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.5961997	-58.447842	135000.0	USD	68.0
apartment	Belgrano	Argentina	Capital Federal	-34.5688450286	-58.4513030607	79900.0	USD	33.0
apartment	Caballito	Argentina	Capital Federal	-34.6209278	-58.44587360000001	93075.0	USD	37.0
apartment	Caballito	Argentina	Capital Federal	-34.6209278	-58.44587360000001	94350.0	USD	37.0
apartment	Caballito	Argentina	Capital Federal	-34.6209278	-58.44587360000001	119850.0	USD	47.0
apartment	Caballito	Argentina	Capital Federal	-34.6209278	-58.44587360000001	90500.0	USD	36.0
PH	Colegiales	Argentina	Capital Federal	-34.574388299999995	-58.44872779999999	195000.0	USD	92.0
PH	Chacarita	Argentina	Capital Federal	-34.582464200000004	-58.4522076	195000.0	USD	92.0
apartment	Almagro	Argentina	Capital Federal	-34.610013200000004	-58.4131309	106000.0	USD	55.0
apartment	Congreso	Argentina	Capital Federal	-34.6091355	-58.3923353	75000.0	USD	38.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.593594700000004	-58.4045796	318000.0	USD	138.0
apartment	Flores	Argentina	Capital Federal	-34.6394107	-58.446675600000006	78000.0	USD	45.0
apartment	Villa Pueyrredón	Argentina	Capital Federal	-34.5836093	-58.4940034	98000.0	USD	39.0
apartment	Caballito	Argentina	Capital Federal	-34.6258702	-58.4343029	210000.0	USD	135.0
apartment	Balvanera	Argentina	Capital Federal	-34.605418787800005	-58.4121972521	63000.0	USD	44.0
apartment	Balvanera	Argentina	Capital Federal	-34.6008288635	-58.3936147449	215000.0	USD	145.0
apartment	Palermo	Argentina	Capital Federal	-34.575655299999994	-58.4342088	189000.0	USD	52.0
apartment	Congreso	Argentina	Capital Federal	-34.613362	-58.38541	72500.0	USD	28.0
apartment	Congreso	Argentina	Capital Federal	-34.613362	-58.38541	85500.0	USD	36.0
apartment	Villa Devoto	Argentina	Capital Federal	-34.6056666298	-58.5120930357	420000.0	USD	110.0
apartment	Nuñez	Argentina	Capital Federal	-34.552373700000004	-58.4641465	78900.0	USD	33.0
apartment	Caballito	Argentina	Capital Federal	-34.609604330799996	-58.454667731899995	114000.0	USD	65.0
apartment	Almagro	Argentina	Capital Federal	-34.6026619	-58.4261061	217000.0	USD	108.0
house	Barracas	Argentina	Capital Federal	-34.652529	-58.3816332	98000.0	USD	140.0
apartment	San Nicolás	Argentina	Capital Federal	-34.6062236	-58.3835725	205000.0	USD	175.0
apartment	Las Cañitas	Argentina	Capital Federal	-34.570189	-58.4345022	395000.0	USD	62.0
apartment	Recoleta	Argentina	Capital Federal	-34.59365510000001	-58.3978049	215000.0	USD	85.0
store	Flores	Argentina	Capital Federal	-34.6297273	-58.4666004	695000.0	USD	161.0
store	Flores	Argentina	Capital Federal	-34.6297273	-58.4666004	695000.0	USD	161.0
store	Flores	Argentina	Capital Federal	-34.6297273	-58.4666004	695000.0	USD	161.0
apartment	Balvanera	Argentina	Capital Federal	-34.611064	-58.40149399999999	105000.0	USD	58.0
apartment	Congreso	Argentina	Capital Federal	-34.6091355	-58.3923353	65000.0	USD	35.0
apartment	Congreso	Argentina	Capital Federal	-34.6091355	-58.3923353	170000.0	USD	105.0
PH	Mataderos	Argentina	Capital Federal	-34.6605475	-58.4920598	78000.0	USD	59.0
apartment	Recoleta	Argentina	Capital Federal	-34.58967379999999	-58.3944267	298000.0	USD	111.0
apartment	Balvanera	Argentina	Capital Federal	-34.6093934	-58.3938733	65000.0	USD	35.0
apartment	Recoleta	Argentina	Capital Federal	-34.5935737	-58.4072468	295000.0	USD	148.0
apartment	Recoleta	Argentina	Capital Federal	-34.5895459	-58.39736360000001	740000.0	USD	174.0
apartment	San Nicolás	Argentina	Capital Federal	-34.6071080944	-58.391064638100005	70000.0	USD	40.0
apartment	Almagro	Argentina	Capital Federal	-34.614273	-58.4157106296	69000.0	USD	34.0
apartment	Congreso	Argentina	Capital Federal	-34.6093483668	-58.3850130612	52000.0	USD	20.0
apartment	Caballito	Argentina	Capital Federal	-34.6223371	-58.43484670000001	89000.0	USD	36.0
apartment	Floresta	Argentina	Capital Federal	-34.62384	-58.4885007	87000.0	USD	54.0
apartment	Mataderos	Argentina	Capital Federal	-34.653411	-58.4921787	95000.0	USD	63.0
apartment	Barracas	Argentina	Capital Federal	-34.630012	-58.373988	130000.0	USD	59.0
apartment	Coghlan	Argentina	Capital Federal	-34.557600075	-58.474099451	388000.0	USD	226.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5937392	-58.405565	399000.0	USD	232.0
apartment	Palermo	Argentina	Capital Federal	-34.6007391	-58.4327631	126000.0	USD	69.0
PH	Flores	Argentina	Capital Federal	-34.642322799999995	-58.4625321	245000.0	USD	200.0
PH	Caballito	Argentina	Capital Federal	-34.6369098	-58.4438419	259000.0	USD	170.0
apartment	Boedo	Argentina	Capital Federal	-34.63080720000001	-58.4178488	139500.0	USD	54.0
apartment	Colegiales	Argentina	Capital Federal	-34.5811785	-58.45651070000001	96000.0	USD	42.0
apartment	Colegiales	Argentina	Capital Federal	-34.5802388	-58.45845260000001	160000.0	USD	77.0
apartment	Flores	Argentina	Capital Federal	-34.6180146	-58.4707774	1768000.0	ARS	51.0
apartment	Flores	Argentina	Capital Federal	-34.6180146	-58.4707774	1944800.0	ARS	51.0
apartment	Flores	Argentina	Capital Federal	-34.6180146	-58.4707774	2033200.0	ARS	51.0
apartment	Flores	Argentina	Capital Federal	-34.6180146	-58.4707774	2121600.0	ARS	51.0
apartment	Flores	Argentina	Capital Federal	-34.6180146	-58.4707774	1509600.0	ARS	43.0
apartment	Flores	Argentina	Capital Federal	-34.6180146	-58.4707774	1700000.0	ARS	48.0
apartment	Flores	Argentina	Capital Federal	-34.6180146	-58.4707774	1870000.0	ARS	48.0
apartment	Flores	Argentina	Capital Federal	-34.6180146	-58.4707774	1955000.0	ARS	48.0
apartment	Flores	Argentina	Capital Federal	-34.6180146	-58.4707774	2040000.0	ARS	48.0
apartment	Flores	Argentina	Capital Federal	-34.6180146	-58.4707774	2040000.0	ARS	48.0
apartment	Flores	Argentina	Capital Federal	-34.6180146	-58.4707774	1224000.0	ARS	40.0
apartment	Flores	Argentina	Capital Federal	-34.6180146	-58.4707774	1292000.0	ARS	40.0
apartment	Flores	Argentina	Capital Federal	-34.6180146	-58.4707774	1360000.0	ARS	40.0
apartment	Flores	Argentina	Capital Federal	-34.6180146	-58.4707774	1496000.0	ARS	40.0
apartment	Flores	Argentina	Capital Federal	-34.6180146	-58.4707774	1564000.0	ARS	40.0
apartment	Flores	Argentina	Capital Federal	-34.6180146	-58.4707774	1011500.0	ARS	35.0
apartment	Flores	Argentina	Capital Federal	-34.6180146	-58.4707774	1011500.0	ARS	35.0
apartment	Flores	Argentina	Capital Federal	-34.6180146	-58.4707774	1071000.0	ARS	35.0
apartment	Flores	Argentina	Capital Federal	-34.6180146	-58.4707774	1130500.0	ARS	35.0
apartment	Flores	Argentina	Capital Federal	-34.6180146	-58.4707774	1190000.0	ARS	35.0
store	Flores	Argentina	Capital Federal	-34.6180146	-58.4707774	1360000.0	ARS	40.0
apartment	Monte Castro	Argentina	Capital Federal	-34.6137214	-58.5055928	155000.0	USD	78.0
PH	Villa Crespo	Argentina	Capital Federal	-34.5956141	-58.43930600000001	135000.0	USD	54.0
apartment	Nuñez	Argentina	Capital Federal	-34.6264994359	-58.3595912946	84000.0	USD	37.0
apartment	Caballito	Argentina	Capital Federal	-34.620522412199996	-58.444844931400006	119900.0	USD	52.0
apartment	Almagro	Argentina	Capital Federal	-34.6151625	-58.4090639	114900.0	USD	56.0
apartment	Caballito	Argentina	Capital Federal	-34.61009	-58.4471625	149000.0	USD	70.0
apartment	Caballito	Argentina	Capital Federal	-34.61009	-58.4471625	99500.0	USD	45.0
apartment	Caballito	Argentina	Capital Federal	-34.61009	-58.4471625	111000.0	USD	48.0
apartment	Palermo	Argentina	Capital Federal	-34.581158	-58.4241979	195000.0	USD	136.0
apartment	San Cristobal	Argentina	Capital Federal	-34.6255511	-58.3955118	85000.0	USD	47.0
apartment	Recoleta	Argentina	Capital Federal	-34.5946347	-58.4127057	186876.0	USD	52.0
apartment	Recoleta	Argentina	Capital Federal	-34.5946347	-58.4127057	165300.0	USD	51.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.5711429	-58.497058900000006	165000.0	USD	70.0
apartment	Recoleta	Argentina	Capital Federal	-34.589533	-58.4041164	198000.0	USD	78.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.5983309	-58.44101679999999	119500.0	USD	51.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.5867379	-58.437424	110000.0	USD	39.0
apartment	Palermo	Argentina	Capital Federal	-34.5867379	-58.437424	110000.0	USD	39.0
PH	Palermo	Argentina	Capital Federal	-34.5867379	-58.437424	110000.0	USD	39.0
PH	Villa Crespo	Argentina	Capital Federal	-34.5867379	-58.437424	110000.0	USD	39.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.5867379	-58.437424	110000.0	USD	39.0
apartment	Palermo	Argentina	Capital Federal	-34.5867379	-58.437424	110000.0	USD	39.0
PH	Palermo	Argentina	Capital Federal	-34.5867379	-58.437424	110000.0	USD	39.0
PH	Villa Crespo	Argentina	Capital Federal	-34.5867379	-58.437424	110000.0	USD	39.0
store	Villa Crespo	Argentina	Capital Federal	-34.5982321	-58.4364871	260000.0	USD	195.0
store	Villa Crespo	Argentina	Capital Federal	-34.5982321	-58.4364871	260000.0	USD	195.0
apartment	Belgrano	Argentina	Capital Federal	-34.55424420000001	-58.4576751	145000.0	USD	45.0
apartment	Las Cañitas	Argentina	Capital Federal	-34.571391382600005	-58.432093196800004	170000.0	USD	60.0
apartment	Chacarita	Argentina	Capital Federal	-34.5891506	-58.4501196	69000.0	USD	30.0
apartment	Belgrano	Argentina	Capital Federal	-34.567614299999995	-58.4566937	183000.0	USD	65.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5998779	-58.406454	142000.0	USD	62.0
apartment	Palermo	Argentina	Capital Federal	-34.5887219	-58.4105215	390000.0	USD	137.0
apartment	Palermo	Argentina	Capital Federal	-34.5831236	-58.4072877	128000.0	USD	50.0
apartment	Abasto	Argentina	Capital Federal	-34.6025951	-58.4072804	275000.0	USD	104.0
apartment	Abasto	Argentina	Capital Federal	-34.6025951	-58.4072804	440000.0	USD	219.0
apartment	Balvanera	Argentina	Capital Federal	-34.6014296	-58.4035068	85000.0	USD	34.0
apartment	Balvanera	Argentina	Capital Federal	-34.602571999999995	-58.4060969	400000.0	USD	220.0
apartment	Once	Argentina	Capital Federal	-34.6096672016	-58.418540092	115000.0	USD	58.0
apartment	Caballito	Argentina	Capital Federal	-34.623749100000005	-58.4281853	138000.0	USD	72.0
apartment	Flores	Argentina	Capital Federal	-34.629262	-58.459053	78000.0	USD	29.0
store	Villa Crespo	Argentina	Capital Federal	-34.5993736	-58.4390426	95000.0	USD	27.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.602911799999994	-58.4311756	165000.0	USD	91.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5887219	-58.4105215	390000.0	USD	110.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.6012005	-58.434713	180000.0	USD	96.0
apartment	Palermo	Argentina	Capital Federal	-34.569999700000004	-58.4324108	137000.0	USD	36.0
apartment	Las Cañitas	Argentina	Capital Federal	-34.569999700000004	-58.4324108	137000.0	USD	36.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5957305	-58.3919854	200000.0	USD	100.0
apartment	San Cristobal	Argentina	Capital Federal	-34.6204532	-58.402958700000006	95838.0	USD	44.0
house	Liniers	Argentina	Capital Federal	-34.6409859	-58.5140166	245000.0	USD	170.0
apartment	Belgrano	Argentina	Capital Federal	-34.5670571	-58.472339	172000.0	USD	50.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5934703	-58.3952179	298000.0	USD	126.0
PH	Mataderos	Argentina	Capital Federal	-34.652233100000004	-58.4975627	118000.0	USD	100.0
apartment	Almagro	Argentina	Capital Federal	-34.6032835	-58.4328461	255000.0	USD	93.0
apartment	Las Cañitas	Argentina	Capital Federal	-34.5670381	-58.4317079	249000.0	USD	81.0
apartment	Puerto Madero	Argentina	Capital Federal	-34.6149539	-58.3630169	340000.0	USD	61.0
apartment	Almagro	Argentina	Capital Federal	-34.6109561	-58.41622020000001	160000.0	USD	68.0
apartment	Balvanera	Argentina	Capital Federal	-34.6108993556	-58.416369028599995	160000.0	USD	68.0
apartment	Once	Argentina	Capital Federal	-34.6108194634	-58.416449274899996	160000.0	USD	68.0
apartment	Recoleta	Argentina	Capital Federal	-34.5928159	-58.3844634	570000.0	USD	166.0
apartment	Belgrano	Argentina	Capital Federal	-34.562794200000006	-58.46549649999999	205000.0	USD	60.0
apartment	Recoleta	Argentina	Capital Federal	-34.5917515	-58.38786020000001	540000.0	USD	150.0
apartment	Palermo Chico	Argentina	Capital Federal	-34.5794025	-58.4112428	640000.0	USD	156.0
store	Monserrat	Argentina	Capital Federal	-34.6111749	-58.3874609	149000.0	USD	216.0
house	Belgrano	Argentina	Capital Federal	-34.5692597	-58.4711923	635000.0	USD	432.0
apartment	Recoleta	Argentina	Capital Federal	-34.5909404	-58.3869397	670000.0	USD	217.0
apartment	Mataderos	Argentina	Capital Federal	-34.653411	-58.4921787	95000.0	USD	60.0
apartment	Caballito	Argentina	Capital Federal	-34.6275055	-58.4472654	292000.0	USD	118.0
apartment	Caballito	Argentina	Capital Federal	-34.615930299999995	-58.4390654	355000.0	USD	161.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.5954153358	-58.404247930699995	318000.0	USD	118.0
PH	Versalles	Argentina	Capital Federal	-34.6317052	-58.5269781	170000.0	USD	150.0
apartment	Tribunales	Argentina	Capital Federal	-34.60186229999999	-58.385343000000006	100000.0	USD	65.0
apartment	Capital Federal	Argentina	Capital Federal	-34.6005718	-58.3867171	54000.0	USD	24.0
apartment	Recoleta	Argentina	Capital Federal	-34.5915143506	-58.378175869799996	395000.0	USD	144.0
PH	Almagro	Argentina	Capital Federal	-34.609646600000005	-58.4189747	140000.0	USD	55.0
apartment	Belgrano	Argentina	Capital Federal	-34.5660763	-58.4573294	170000.0	USD	63.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.5746192	-58.48483810000001	359900.0	USD	240.0
apartment	Flores	Argentina	Capital Federal	-34.625301121	-58.4625484593	359999.0	USD	172.0
apartment	Flores	Argentina	Capital Federal	-34.637483700000004	-58.46014520000001	229999.0	USD	110.0
house	Villa Luro	Argentina	Capital Federal	-34.6383805	-58.51444300000001	160000.0	USD	76.0
house	Liniers	Argentina	Capital Federal	-34.6438877	-58.51724920000001	160000.0	USD	76.0
house	Mataderos	Argentina	Capital Federal	-34.6572422	-58.5029706	160000.0	USD	76.0
PH	Mataderos	Argentina	Capital Federal	-34.6572422	-58.5029706	160000.0	USD	76.0
PH	Liniers	Argentina	Capital Federal	-34.6438877	-58.51724920000001	160000.0	USD	76.0
PH	Villa Luro	Argentina	Capital Federal	-34.6389789	-58.500115	160000.0	USD	76.0
apartment	Villa Luro	Argentina	Capital Federal	-34.6389789	-58.500115	160000.0	USD	76.0
apartment	Villa Luro	Argentina	Capital Federal	-34.6389789	-58.500115	160000.0	USD	76.0
apartment	Mataderos	Argentina	Capital Federal	-34.6572422	-58.5029706	160000.0	USD	76.0
apartment	Liniers	Argentina	Capital Federal	-34.6438877	-58.51724920000001	160000.0	USD	76.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.6013904	-58.4373033	67000.0	USD	27.0
house	Villa Lugano	Argentina	Capital Federal	-34.6616807148	-58.4854735079	169000.0	USD	305.0
store	Mataderos	Argentina	Capital Federal	-34.6616807148	-58.4854735079	169000.0	USD	305.0
apartment	Villa Crespo	Argentina	Capital Federal	-34.6003441	-58.44037090000001	225000.0	USD	100.0
apartment	San Cristobal	Argentina	Capital Federal	-34.622299700000006	-58.4013683	48000.0	USD	26.0
apartment	Caballito	Argentina	Capital Federal	-34.626872	-58.43486970000001	112000.0	USD	48.0
apartment	Caballito	Argentina	Capital Federal	-34.626872	-58.43486970000001	119000.0	USD	48.0
apartment	Recoleta	Argentina	Capital Federal	-34.5865338	-58.4002096	270000.0	USD	97.0
apartment	Boedo	Argentina	Capital Federal	-34.6264136	-58.4228382	210000.0	USD	174.0
apartment	Saavedra	Argentina	Capital Federal	-34.5583442	-58.4757198	105000.0	USD	40.0
apartment	Nuñez	Argentina	Capital Federal	-34.54995529999999	-58.4505659	140000.0	USD	60.0
apartment	Villa Urquiza	Argentina	Capital Federal	-34.5790425	-58.4923335	114000.0	USD	44.0
apartment	Capital Federal	Argentina	Capital Federal	-34.632089733	-58.42287208770001	113000.0	USD	42.0
house	Capital Federal	Argentina	Capital Federal	-34.5665235875	-58.44727174770001	360000.0	USD	630.0
apartment	San Nicolás	Argentina	Capital Federal	-34.608411	-58.380292	82000.0	USD	37.0
apartment	Congreso	Argentina	Capital Federal	-34.605581	-58.387926	178000.0	USD	172.0
apartment	Boedo	Argentina	Capital Federal	-34.6306343	-58.41763589999999	116900.0	USD	57.0
apartment	Recoleta	Argentina	Capital Federal	-34.5895459	-58.39736360000001	320000.0	USD	149.0
apartment	Belgrano	Argentina	Capital Federal	-34.5620844	-58.4566864	1100000.0	USD	200.0
apartment	Barrio Norte	Argentina	Capital Federal	-34.594845175	-58.4046162932	110000.0	USD	42.0
apartment	Colegiales	Argentina	Capital Federal	-34.5700618	-58.4485035	240000.0	USD	80.0
store	Caballito	Argentina	Capital Federal	-34.603077	-58.452347	80000.0	USD	55.0
store	Villa Luro	Argentina	Capital Federal	-34.6324906921	-58.5010054934	185000.0	USD	170.0
apartment	Almagro	Argentina	Capital Federal	-34.6021342	-58.42705150000001	131000.0	USD	47.0
apartment	Almagro	Argentina	Capital Federal	-34.6021342	-58.42705150000001	127000.0	USD	47.0
apartment	Almagro	Argentina	Capital Federal	-34.6021342	-58.42705150000001	128000.0	USD	47.0
